Business Name,Phone,Website,Street,City,State,Rating,Reviews,Emails,Founder Name,LinkedIn Company,LinkedIn Personal,Instagram,Facebook,ABN,Entity Type,Category,Lead Score,Source Search,Research Summary
Imaginary Wānaka Homes & Hogwash #894,+64 21 281 1224,https://totally-fake-buyers-894.example,123 Fake Street,Wānaka,Otago Region,5,40,lead894@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_894,https://www.facebook.com/fake.buyers.894,,,Uncategorised,74,Buyers Agent Wanaka,
Definitely Not Real Wānaka Buyers Agency #895,+64 21 810 9024,https://totally-fake-buyers-895.example,404 Not Found Road,Wānaka,Otago Region,5,6,,Jordan Jokester,,,https://www.instagram.com/fake_buyers_895,https://www.facebook.com/fake.buyers.895,,,Uncategorised,59,Buyers Agent Wanaka,
Definitely Not Real Wānaka Dream Home Depot #896,+64 21 895 9564,https://totally-fake-buyers-896.example,99 Sample Square,Wānaka,Otago Region,4.8,100,,,https://www.linkedin.com/company/definitely-not-real-w-naka-dream-home-depot-896,,https://www.instagram.com/fake_buyers_896,https://www.facebook.com/fake.buyers.896,,,Uncategorised,50,Buyers Agent Wanaka,
Definitely Not Real Wānaka Off-Market Emporium #897,+64 21 879 5495,https://totally-fake-buyers-897.example,123 Fake Street,Wānaka,Otago Region,5,9,alex.alias@fake-buyers.example,Alex Alias,https://www.linkedin.com/company/definitely-not-real-w-naka-off-market-emporium-897,https://www.linkedin.com/in/alex-alias,https://www.instagram.com/fake_buyers_897,https://www.facebook.com/fake.buyers.897,,,Uncategorised,95,Buyers Agent Wanaka,
Imaginary Wānaka Brick & Giggle #898,+64 21 708 8704,https://totally-fake-buyers-898.example,123 Fake Street,Wānaka,Otago Region,5,2,,,,,https://www.instagram.com/fake_buyers_898,https://www.facebook.com/fake.buyers.898,,,Uncategorised,39,Buyers Agent Wanaka,
Banana Republic Wānaka Buyers Agency #899,+64 21 698 4802,https://totally-fake-buyers-899.example,42 Demo Drive,Wānaka,Otago Region,5,6,jordan.jokester@fake-buyers.example,Jordan Jokester,https://www.linkedin.com/company/banana-republic-w-naka-buyers-agency-899,,https://www.instagram.com/fake_buyers_899,https://www.facebook.com/fake.buyers.899,,,Uncategorised,92,Buyers Agent Wanaka,
Totally Fake Wānaka Dream Home Depot #900,+64 21 857 4369,https://totally-fake-buyers-900.example,3 Test Terrace,Wānaka,Otago Region,5,2,,,https://www.linkedin.com/company/totally-fake-w-naka-dream-home-depot-900,,https://www.instagram.com/fake_buyers_900,https://www.facebook.com/fake.buyers.900,,,Uncategorised,42,Buyers Agent Wanaka,
Quantum Wānaka Advocates Anonymous #901,+64 21 510 8117,https://totally-fake-buyers-901.example,7 Hogwash Highway,Wānaka,Otago Region,4.8,186,jamie.jest@fake-buyers.example,Jamie Jest,https://www.linkedin.com/company/quantum-w-naka-advocates-anonymous-901,,https://www.instagram.com/fake_buyers_901,https://www.facebook.com/fake.buyers.901,,,Uncategorised,100,Buyers Agent Wanaka,
Totally Fake Wānaka Mortgage Mayhem #902,+64 21 912 9700,https://totally-fake-buyers-902.example,3 Test Terrace,Wānaka,Otago Region,,,,Pat Faux,https://www.linkedin.com/company/totally-fake-w-naka-mortgage-mayhem-902,,https://www.instagram.com/fake_buyers_902,https://www.facebook.com/fake.buyers.902,,,Uncategorised,45,Buyers Agent Wanaka,
Imaginary Wānaka Mortgage Mayhem #903,+64 21 771 4091,https://totally-fake-buyers-903.example,42 Demo Drive,Wānaka,Otago Region,,,,Casey Contrived,,https://www.linkedin.com/in/casey-contrived,https://www.instagram.com/fake_buyers_903,https://www.facebook.com/fake.buyers.903,,,Uncategorised,45,Buyers Agent Wanaka,
Absolutely Made Up Invercargill Advocates Anonymous #904,+64 21 788 9693,https://totally-fake-buyers-904.example,1 Pretend Parade,Invercargill,Southland Region,5,2,jordan.jokester@fake-buyers.example,Jordan Jokester,,,,https://www.facebook.com/fake.buyers.904,,,Uncategorised,87,Buyers Agent Invercargill,
Totally Fake Invercargill Off-Market Emporium #905,+64 21 840 8790,https://totally-fake-buyers-905.example,3 Test Terrace,Invercargill,Southland Region,4.8,302,,,https://www.linkedin.com/company/totally-fake-invercargill-off-market-emporium-905,,https://www.instagram.com/fake_buyers_905,https://www.facebook.com/fake.buyers.905,,,Uncategorised,50,Buyers Agent Invercargill,
Captain Obvious Invercargill Buyers Agency #906,+64 21 378 5060,https://totally-fake-buyers-906.example,1 Pretend Parade,Invercargill,Southland Region,5,51,,,https://www.linkedin.com/company/captain-obvious-invercargill-buyers-agency-906,,https://www.instagram.com/fake_buyers_906,https://www.facebook.com/fake.buyers.906,,,Uncategorised,50,Buyers Agent Invercargill,
Quantum Invercargill Dream Home Depot #907,+64 21 225 5798,https://totally-fake-buyers-907.example,88 Placeholder Place,Invercargill,Southland Region,5,181,lead907@fake-buyers.example,,https://www.linkedin.com/company/quantum-invercargill-dream-home-depot-907,,https://www.instagram.com/fake_buyers_907,https://www.facebook.com/fake.buyers.907,,,Uncategorised,80,Buyers Agent Invercargill,
Totally Fake Invercargill Buyers Agency #908,+64 21 821 5763,https://totally-fake-buyers-908.example,99 Sample Square,Invercargill,Southland Region,4.6,144,lead908@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_908,https://www.facebook.com/fake.buyers.908,,,Uncategorised,74,Buyers Agent Invercargill,
Suspiciously Legit Invercargill Property Shenanigans #909,+64 21 645 5815,https://totally-fake-buyers-909.example,7 Hogwash Highway,Invercargill,Southland Region,4.6,12,,,,,,,,,EXCLUDED,36,Buyers Agent Invercargill,
Banana Republic Invercargill Off-Market Emporium #910,+64 21 817 9715,https://totally-fake-buyers-910.example,1 Pretend Parade,Invercargill,Southland Region,5,10,jordan.jokester@fake-buyers.example,Jordan Jokester,,https://www.linkedin.com/in/jordan-jokester,https://www.instagram.com/fake_buyers_910,https://www.facebook.com/fake.buyers.910,,,Uncategorised,94,Buyers Agent Invercargill,
Totally Fake Invercargill Brick & Giggle #911,+64 21 107 5756,https://totally-fake-buyers-911.example,7 Hogwash Highway,Invercargill,Southland Region,,,,,https://www.linkedin.com/company/totally-fake-invercargill-brick-giggle-911,,,https://www.facebook.com/fake.buyers.911,,,Uncategorised,23,Buyers Agent Invercargill,
Totally Fake Invercargill Brick & Giggle #912,+64 21 457 5658,https://totally-fake-buyers-912.example,3 Test Terrace,Invercargill,Southland Region,4.9,191,,,,,,,,,EXCLUDED,45,Buyers Agent Invercargill,
Captain Obvious Invercargill Property Shenanigans #913,+64 21 690 7213,https://totally-fake-buyers-913.example,7 Hogwash Highway,Invercargill,Southland Region,4.4,9,,,,,,,,,Uncategorised,30,Buyers Agent Invercargill,
Pretend Invercargill Advocates Anonymous #914,+64 21 508 5368,https://totally-fake-buyers-914.example,88 Placeholder Place,Invercargill,Southland Region,4.6,53,,,,,,https://www.facebook.com/fake.buyers.914,,,Uncategorised,42,Buyers Agent Invercargill,
Quantum Invercargill Suburb Safari Co #915,+64 21 870 3131,https://totally-fake-buyers-915.example,123 Fake Street,Invercargill,Southland Region,4.8,309,,,,,https://www.instagram.com/fake_buyers_915,https://www.facebook.com/fake.buyers.915,,,Uncategorised,47,Buyers Agent Invercargill,
Quantum Invercargill Suburb Safari Co #916,+64 21 898 1850,https://totally-fake-buyers-916.example,42 Demo Drive,Invercargill,Southland Region,4.7,45,,,https://www.linkedin.com/company/quantum-invercargill-suburb-safari-co-916,,https://www.instagram.com/fake_buyers_916,https://www.facebook.com/fake.buyers.916,,,Uncategorised,44,Buyers Agent Invercargill,
Pretend Invercargill Dream Home Depot #917,+64 21 680 6173,https://totally-fake-buyers-917.example,88 Placeholder Place,Invercargill,Southland Region,4.4,32,lead917@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_917,https://www.facebook.com/fake.buyers.917,,,Uncategorised,67,Buyers Agent Invercargill,
Totally Fake Invercargill Off-Market Emporium #918,+64 21 771 3292,https://totally-fake-buyers-918.example,42 Demo Drive,Invercargill,Southland Region,4,1,pat.faux@fake-buyers.example,Pat Faux,https://www.linkedin.com/company/totally-fake-invercargill-off-market-emporium-918,,https://www.instagram.com/fake_buyers_918,https://www.facebook.com/fake.buyers.918,,,Uncategorised,85,Buyers Agent Invercargill,
Banana Republic Invercargill House Hunters Hoax #919,+64 21 709 2628,https://totally-fake-buyers-919.example,123 Fake Street,Invercargill,Southland Region,4.8,16,quinn.quip@fake-buyers.example,Quinn Quip,,,https://www.instagram.com/fake_buyers_919,https://www.facebook.com/fake.buyers.919,,,Uncategorised,91,Buyers Agent Invercargill,
Pretend Invercargill Brick & Giggle #920,+64 21 185 7434,https://totally-fake-buyers-920.example,88 Placeholder Place,Invercargill,Southland Region,5,1,,,,,,,,,Uncategorised,37,Buyers Agent Invercargill,
Banana Republic Auckland Advocates Anonymous #921,,https://totally-fake-buyers-921.example,88 Placeholder Place,Auckland,Auckland,5,30,,,https://www.linkedin.com/company/banana-republic-auckland-advocates-anonymous-921,,https://www.instagram.com/fake_buyers_921,https://www.facebook.com/fake.buyers.921,,,Uncategorised,37,Buyers Advocate Auckland,
Suspiciously Legit Vinetown Advocates Anonymous #922,+64 21 695 5052,https://totally-fake-buyers-922.example,7 Hogwash Highway,Vinetown,Northland Region,3.9,20,,,,,,https://www.facebook.com/fake.buyers.922,,,Uncategorised,31,Buyers Advocate Whangarei,
Imaginary Whangārei Off-Market Emporium #923,+64 21 571 9234,https://totally-fake-buyers-923.example,42 Demo Drive,Whangārei,Northland Region,4.9,85,pat.faux@fake-buyers.example,Pat Faux,,,,,,,Uncategorised,95,Buyers Advocate Whangarei,
Absolutely Made Up Whangārei Brick & Giggle #924,+64 21 821 9094,https://totally-fake-buyers-924.example,99 Sample Square,Whangārei,Northland Region,5,3,alex.alias@fake-buyers.example,Alex Alias,https://www.linkedin.com/company/absolutely-made-up-whang-rei-brick-giggle-924,,https://www.instagram.com/fake_buyers_924,https://www.facebook.com/fake.buyers.924,,,Uncategorised,92,Buyers Advocate Whangarei,
Absolutely Made Up Whangārei Advocates Anonymous #925,+64 21 285 4214,https://totally-fake-buyers-925.example,123 Fake Street,Whangārei,Northland Region,5,23,,,,,,,,,Uncategorised,42,Buyers Advocate Whangarei,
Banana Republic Whangārei Dream Home Depot #926,+64 21 188 2988,https://totally-fake-buyers-926.example,88 Placeholder Place,Whangārei,Northland Region,5,1,,Alex Alias,,,,https://www.facebook.com/fake.buyers.926,,,Uncategorised,57,Buyers Advocate Whangarei,
Absolutely Made Up Taupō Off-Market Emporium #927,+64 21 897 8672,https://totally-fake-buyers-927.example,88 Placeholder Place,Taupō,Waikato Region,5,8,,,,,,,,,EXCLUDED,37,Buyers Advocate Taupo,
Banana Republic Taupō House Hunters Hoax #928,+64 21 970 7448,https://totally-fake-buyers-928.example,42 Demo Drive,Taupō,Waikato Region,5,17,,,,,,,,,EXCLUDED,39,Buyers Advocate Taupo,
Captain Obvious Taupō House Hunters Hoax #929,+64 21 529 6244,https://totally-fake-buyers-929.example,404 Not Found Road,Taupō,Waikato Region,,,,Pat Faux,,,https://www.instagram.com/fake_buyers_929,https://www.facebook.com/fake.buyers.929,,,Uncategorised,42,Buyers Advocate Taupo,
Certified Fictional Taupō Property Shenanigans #930,+64 21 229 2028,https://totally-fake-buyers-930.example,99 Sample Square,Taupō,Waikato Region,5,3,pat.faux@fake-buyers.example,Pat Faux,,,https://www.instagram.com/fake_buyers_930,https://www.facebook.com/fake.buyers.930,,,Uncategorised,89,Buyers Advocate Taupo,
Suspiciously Legit Taupō Off-Market Emporium #931,+64 21 174 4806,https://totally-fake-buyers-931.example,99 Sample Square,Taupō,Waikato Region,5,2,,,https://www.linkedin.com/company/suspiciously-legit-taup-off-market-emporium-931,,https://www.instagram.com/fake_buyers_931,https://www.facebook.com/fake.buyers.931,,,Uncategorised,42,Buyers Advocate Taupo,
Suspiciously Legit Tauranga Suburb Safari Co #932,+64 21 640 4244,https://totally-fake-buyers-932.example,7 Hogwash Highway,Tauranga,Bay of Plenty Region,4.9,110,,,,,,,,,EXCLUDED,45,Buyers Advocate Tauranga,
Absolutely Made Up Rotorua Homes & Hogwash #933,+64 21 933 5793,https://totally-fake-buyers-933.example,42 Demo Drive,Rotorua,Bay of Plenty Region,4.7,30,,,,,,,,,EXCLUDED,39,Buyers Advocate Rotorua,
Absolutely Made Up Rotorua House Hunters Hoax #934,+64 21 751 5417,https://totally-fake-buyers-934.example,88 Placeholder Place,Rotorua,Bay of Plenty Region,3,4,lead934@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_934,https://www.facebook.com/fake.buyers.934,,,Uncategorised,54,Buyers Advocate Rotorua,
Certified Fictional Gisborne House Hunters Hoax #935,+64 21 772 6351,,42 Demo Drive,Gisborne,Gisborne Region,3.8,17,,,,,,,,,EXCLUDED,18,Buyers Advocate Gisborne,
Definitely Not Real Gisborne Advocates Anonymous #936,+64 21 566 1525,https://totally-fake-buyers-936.example,3 Test Terrace,Gisborne,Gisborne Region,4.5,13,,,,,,,,,EXCLUDED,36,Buyers Advocate Gisborne,
Absolutely Made Up Gisborne House Hunters Hoax #937,+64 21 428 2634,https://totally-fake-buyers-937.example,7 Hogwash Highway,Gisborne,Gisborne Region,4.2,14,,,,,,,,,Uncategorised,32,Buyers Advocate Gisborne,
Imaginary Gisborne Suburb Safari Co #938,+64 21 617 9235,https://totally-fake-buyers-938.example,1 Pretend Parade,Gisborne,Gisborne Region,3.5,11,,,https://www.linkedin.com/company/imaginary-gisborne-suburb-safari-co-938,,https://www.instagram.com/fake_buyers_938,https://www.facebook.com/fake.buyers.938,,,Uncategorised,33,Buyers Advocate Gisborne,
Banana Republic Gisborne Advocates Anonymous #939,+64 21 549 4941,https://totally-fake-buyers-939.example,99 Sample Square,Gisborne,Gisborne Region,,,sam.sample@fake-buyers.example,Sam Sample,,,,,,,Uncategorised,70,Buyers Advocate Gisborne,
Certified Fictional Napier Mortgage Mayhem #940,+64 21 445 5704,https://totally-fake-buyers-940.example,123 Fake Street,Napier,Hawke's Bay Region,4.2,33,,,,,,,,,EXCLUDED,35,Buyers Advocate Napier,
Absolutely Made Up Napier Off-Market Emporium #941,+64 21 924 4392,https://totally-fake-buyers-941.example,1 Pretend Parade,Napier,Hawke's Bay Region,4.4,15,,,,,,,,,EXCLUDED,32,Buyers Advocate Napier,
Imaginary Napier Off-Market Emporium #942,+64 21 934 8762,https://totally-fake-buyers-942.example,88 Placeholder Place,Napier,Hawke's Bay Region,4.9,28,lead942@fake-buyers.example,,,,,https://www.facebook.com/fake.buyers.942,,,Uncategorised,72,Buyers Advocate Napier,
Pretend Napier Off-Market Emporium #943,+64 21 954 1591,https://totally-fake-buyers-943.example,88 Placeholder Place,Napier,Hawke's Bay Region,4.8,17,lead943@fake-buyers.example,,,,,https://www.facebook.com/fake.buyers.943,,,Uncategorised,69,Buyers Advocate Napier,
Pretend Hastings House Hunters Hoax #944,+64 21 863 1147,https://totally-fake-buyers-944.example,404 Not Found Road,Hastings,Hawke's Bay Region,3,1,,,,,,,,,Uncategorised,22,Buyers Advocate Hastings,
Absolutely Made Up Hastings Homes & Hogwash #945,+64 21 545 4368,https://totally-fake-buyers-945.example,7 Hogwash Highway,Hastings,Hawke's Bay Region,5,6,,,https://www.linkedin.com/company/absolutely-made-up-hastings-homes-hogwash-945,,https://www.instagram.com/fake_buyers_945,https://www.facebook.com/fake.buyers.945,,,Uncategorised,42,Buyers Advocate Hastings,
Imaginary New Plymouth Advocates Anonymous #946,+64 21 936 3233,https://totally-fake-buyers-946.example,404 Not Found Road,New Plymouth,Taranaki Region,4.5,49,,,,,,,,,EXCLUDED,39,Buyers Advocate New Plymouth,
Certified Fictional Whanganui Off-Market Emporium #947,+64 21 332 3909,https://totally-fake-buyers-947.example,1 Pretend Parade,Whanganui,Manawatū-Whanganui Region,3.4,17,,,,,,,,,Uncategorised,24,Buyers Advocate Whanganui,
Suspiciously Legit Whanganui Advocates Anonymous #948,+64 21 410 3247,https://totally-fake-buyers-948.example,42 Demo Drive,Whanganui,Manawatū-Whanganui Region,3.6,29,taylor.testdata@fake-buyers.example,Taylor Testdata,,,,,,,Uncategorised,81,Buyers Advocate Whanganui,
Quantum Whanganui Buyers Agency #949,+64 21 963 1430,,1 Pretend Parade,Whanganui,Manawatū-Whanganui Region,4.8,10,,,,,,,,,Uncategorised,29,Buyers Advocate Whanganui,
Absolutely Made Up Paraparaumu Off-Market Emporium #950,+64 21 127 9311,https://totally-fake-buyers-950.example,88 Placeholder Place,Paraparaumu,Wellington Region,5,4,,Pat Faux,,,,https://www.facebook.com/fake.buyers.950,,,Uncategorised,57,Buyers Advocate Kapiti Coast,
Certified Fictional Paraparaumu Suburb Safari Co #951,+64 21 372 1950,https://totally-fake-buyers-951.example,1 Pretend Parade,Paraparaumu,Wellington Region,4.5,46,,,,,,,,,EXCLUDED,39,Buyers Advocate Kapiti Coast,
Captain Obvious Porirua House Hunters Hoax #952,+64 21 915 5498,https://totally-fake-buyers-952.example,3 Test Terrace,Porirua,Wellington Region,4.8,22,taylor.testdata@fake-buyers.example,Taylor Testdata,,,,https://www.facebook.com/fake.buyers.952,,,Uncategorised,92,Buyers Advocate Porirua,
Absolutely Made Up Porirua Dream Home Depot #953,,https://totally-fake-buyers-953.example,7 Hogwash Highway,Porirua,Wellington Region,5,5,,,,,,,,,Uncategorised,27,Buyers Advocate Porirua,
Captain Obvious Porirua Mortgage Mayhem #954,+64 21 779 5859,https://totally-fake-buyers-954.example,1 Pretend Parade,Porirua,Wellington Region,3.9,21,,,,,,,,,EXCLUDED,31,Buyers Advocate Porirua,
Imaginary Porirua Dream Home Depot #955,+64 21 593 7774,https://totally-fake-buyers-955.example,99 Sample Square,Porirua,Wellington Region,4.3,18,,,,,,,,,Uncategorised,32,Buyers Advocate Porirua,
Banana Republic Porirua Off-Market Emporium #956,+64 21 294 4637,https://totally-fake-buyers-956.example,404 Not Found Road,Porirua,Wellington Region,3,2,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/banana-republic-porirua-off-market-emporium-956,,https://www.instagram.com/fake_buyers_956,https://www.facebook.com/fake.buyers.956,,,Uncategorised,77,Buyers Advocate Porirua,
